Prime Number,Time
270407,0.012432
270421,0.012336
270437,0.009989
270443,0.011111
270451,0.012674
270461,0.010251
270463,0.014949
270493,0.009823
270509,0.009858
270527,0.013331
270539,0.010491
270547,0.010121
270551,0.010096
270553,0.012137
270563,0.010478
270577,0.01243
270583,0.010227
270587,0.014242
270593,0.010776
270601,0.010308
270619,0.010889
270631,0.011615
270653,0.011266
270659,0.010617
270667,0.009903
270679,0.009894
270689,0.010333
270701,0.009936
270709,0.013546
270719,0.010101
270737,0.010376
270749,0.010074
270761,0.010103
270763,0.010339
270791,0.012546
270797,0.014901
270799,0.010232
270821,0.01004
270833,0.010085
270841,0.014033000000000002
270859,0.012145
270899,0.010315
270913,0.014184
270923,0.013544999999999998
270931,0.011629
270937,0.01075
270953,0.0127
270961,0.013893
270967,0.014755
270973,0.01012
271003,0.0106
271013,0.011731
271021,0.010115
271027,0.014588999999999996
271043,0.01019
271057,0.011334
271067,0.013596
271079,0.010289
271097,0.013551
271109,0.013165
271127,0.012884
271129,0.010425
271163,0.009922
271169,0.009873
271177,0.013584
271181,0.010094
271211,0.015124
271217,0.011398
271231,0.0114
271241,0.013316
271253,0.010265
271261,0.015338999999999997
271273,0.014457
271277,0.009887
271279,0.00994
271289,0.009902
271333,0.00994
271351,0.010192
271357,0.014466
271363,0.010012
271367,0.010095
271393,0.013359
271409,0.011724
271429,0.010211
271451,0.010132
271463,0.014236000000000004
271471,0.010142
271483,0.01028
271489,0.010503
271499,0.010206
271501,0.010258
271517,0.010448
271549,0.012596
271553,0.010407
271571,0.014676
271573,0.010295
271597,0.010333
271603,0.013576
271619,0.011201
271637,0.010679
271639,0.011676
271651,0.010772
271657,0.013052
271693,0.010076
271703,0.011308
271723,0.013749
271729,0.010287
271753,0.010448
271769,0.010109
271771,0.01009
271787,0.011669
271807,0.014858
271811,0.012039
271829,0.010773
271841,0.010224
271849,0.010058
271853,0.009863
271861,0.013185
271867,0.01293
271879,0.010602
271897,0.015204
271903,0.015280000000000004
271919,0.012274
271927,0.01058
271939,0.010335
271967,0.013284
271969,0.009862
271981,0.01272
272003,0.010864
272009,0.012781
272011,0.012027
272029,0.010362
272039,0.009968
272053,0.013326
272059,0.010231
272093,0.013022999999999998
272131,0.010267
272141,0.009946
272171,0.009995
272179,0.010382
272183,0.010022
272189,0.009921
272191,0.012385
272201,0.010279
272203,0.012931
272227,0.013568
272231,0.01269
272249,0.010386
272257,0.014527000000000003
272263,0.013678999999999998
272267,0.010006
272269,0.01271
272287,0.01032
272299,0.014932
272317,0.01053
272329,0.010192
272333,0.010537
272341,0.010112
272347,0.01023
272351,0.010034
272353,0.010139
272359,0.010143
272369,0.012422
272381,0.010347
272383,0.010166
272399,0.010596
272407,0.013712
272411,0.009889
272417,0.010327
272423,0.010023
272449,0.009937
272453,0.013637
272477,0.010117
272507,0.010138
272533,0.010245
272537,0.013695
272539,0.010347
272549,0.010122
272563,0.014393
272567,0.011831
272581,0.010793
272603,0.011633
272621,0.010262
272651,0.013727
272659,0.010579
272683,0.014743
272693,0.014258000000000003
272717,0.009945
272719,0.013175999999999998
272737,0.011468
272759,0.014547
272761,0.015113
272771,0.01023
272777,0.010263
272807,0.013602
272809,0.013293
272813,0.012082
272863,0.01244
272879,0.010274
272887,0.014636
272903,0.011025
272911,0.011209
272917,0.010517
272927,0.012068
272933,0.013666
272959,0.013279
272971,0.01032
272981,0.014504
272983,0.010753
272989,0.010086
272999,0.013355
273001,0.010479
273029,0.011642
273043,0.010258
273047,0.014678
273059,0.010583
273061,0.010329
273067,0.010499
273073,0.010144
273083,0.01019
273107,0.013441
273113,0.013289
273127,0.010277
273131,0.012494
273149,0.010285
273157,0.010023
273181,0.010029
273187,0.010588
273193,0.010364
273233,0.010684
273253,0.01106
273269,0.010921
273271,0.011869
273281,0.011492
273283,0.011424
273289,0.011326
273311,0.012152
273313,0.011846
273323,0.011338
273349,0.012325
273359,0.011847
273367,0.011317
273433,0.01283
273457,0.012573
273473,0.011936
273503,0.0119
273517,0.011912
273521,0.012667
273527,0.011609
273551,0.011571
273569,0.011139
273601,0.011215
273613,0.011778
273617,0.011394
273629,0.013212
273641,0.011213
273643,0.013424
273653,0.01317
273697,0.012967
273709,0.013169
273719,0.01258
273727,0.012382
273739,0.011866
273773,0.013103
273787,0.013333
273797,0.01054
273803,0.015357
273821,0.014769
273827,0.014895
273857,0.014109
273881,0.013964
273899,0.010407
273901,0.01234
273913,0.010343
273919,0.013955
273929,0.012187
273941,0.01146
273943,0.011221
273967,0.010456
273971,0.010227
273979,0.013752
273997,0.009991
274007,0.012808000000000002
274019,0.010432
274033,0.014085
274061,0.01037
274069,0.010342
274081,0.013794
274093,0.010578
274103,0.010297
274117,0.014168
274121,0.010252
274123,0.010242
274139,0.010602
274147,0.013769
274163,0.012185
274171,0.009943
274177,0.010526
274187,0.010064
274199,0.010053
274201,0.013404
274213,0.013716999999999998
274223,0.010283
274237,0.014816
274243,0.010678
274259,0.010458
274271,0.01319
274277,0.011138
274283,0.011836
274301,0.014233
274333,0.010174
274349,0.010218
274357,0.013617
274361,0.013397999999999998
274403,0.010374
274423,0.010317
274441,0.015141
274451,0.010328
274453,0.010368
274457,0.013030000000000002
274471,0.012739
274489,0.010508
274517,0.010494
274529,0.01393
274579,0.010204
274583,0.012639
274591,0.010133
274609,0.010096
274627,0.012912
274661,0.016885
274667,0.011437
274679,0.010627
274693,0.0112
274697,0.010606
274709,0.010237
274711,0.013088999999999998
274723,0.010012
274739,0.010103
274751,0.01004
274777,0.012472
274783,0.013315
274787,0.011842
274811,0.011456
274817,0.010521
274829,0.012303
274831,0.012855000000000002
274837,0.010705
274843,0.010122
274847,0.015106
274853,0.010018
274861,0.014595
274867,0.011007
274871,0.011432
274889,0.013308
274909,0.012113
274931,0.012913999999999998
274943,0.012854
274951,0.011843
274957,0.012285
274961,0.011384
274973,0.010319
274993,0.010129
275003,0.013667
275027,0.010029
275039,0.013168
275047,0.010418
275053,0.013095
275059,0.01041
275083,0.010544
275087,0.014826
275129,0.015013999999999996
275131,0.01043
275147,0.010357
275153,0.010633
275159,0.011866
275161,0.010039
275167,0.010469
275183,0.012641
275201,0.012752
275207,0.010299
275227,0.010029
275251,0.012664
275263,0.010155
275269,0.010062
275299,0.013951
275309,0.010517
275321,0.013347
275323,0.012618
275339,0.013223
275357,0.011116
275371,0.014079
275389,0.010072
275393,0.01011
275399,0.010551
275419,0.010354
275423,0.014409
275447,0.010487
275449,0.010668
275453,0.010606
275459,0.012783
275461,0.014056
275489,0.012269
275491,0.01089
275503,0.010914
275521,0.010651
275531,0.011132
275543,0.011316
275549,0.010588
275573,0.013813
275579,0.010369
275581,0.01012
275591,0.010103
275593,0.013732
275599,0.010254
275623,0.01027
275641,0.010313
275651,0.013632
275657,0.010558
275669,0.010369
275677,0.015464
275699,0.011891
275711,0.010926
275719,0.010342
275729,0.013996
275741,0.011312
275767,0.014899
275773,0.011347
275783,0.011187
275813,0.011567
275827,0.012408
275837,0.013678
275881,0.01305
275897,0.013538
275911,0.011122
275917,0.01414
275921,0.010373
275923,0.01355
275929,0.013944
275939,0.010542
275941,0.010419
275963,0.01411
275969,0.010063
275981,0.010198
275987,0.012589
275999,0.01049
276007,0.010262
276011,0.014325999999999997
276019,0.010957
276037,0.013321
276041,0.012741
276043,0.013212
276047,0.012506
276049,0.010402
276079,0.014547999999999997
276083,0.014206
276091,0.015094
276113,0.010086
276137,0.010175
276151,0.010112
276173,0.010068
276181,0.013919999999999998
276187,0.010701
276191,0.010266
276209,0.010334
276229,0.014226
276239,0.010658
276247,0.010082
276251,0.010062
276257,0.013747
276277,0.012894
276293,0.01212
276319,0.010564
276323,0.01374
276337,0.010062
276343,0.010085
276347,0.010519
276359,0.010172
276371,0.010055
276373,0.010422
276389,0.015113
276401,0.015303
276439,0.01163
276443,0.012778
276449,0.01199
276461,0.013543
276467,0.013872999999999998
276487,0.012344
276499,0.01379
276503,0.01399
276517,0.012666
276527,0.010475
276553,0.014342
276557,0.010045
276581,0.010141
276587,0.011824
276589,0.01055
276593,0.015188
276599,0.013481
276623,0.016909
276629,0.014873
276637,0.012123
276671,0.012761
276673,0.0112
276707,0.010952
276721,0.015192
276739,0.011835
276763,0.012599
276767,0.013627
276779,0.012327
276781,0.01054
276817,0.014732
276821,0.014476
276823,0.014409
276827,0.010122
276833,0.010184
276839,0.010188
276847,0.010158
276869,0.013681
276883,0.010461
276901,0.010674
276907,0.010514
276917,0.014872
276919,0.010267
276929,0.010303
276949,0.013841
276953,0.014606999999999997
276961,0.016166999999999997
276977,0.014264
277003,0.015569
277007,0.012078
277021,0.011272
277051,0.014569
277063,0.012594
277073,0.014815
277087,0.011794
277097,0.013577
277099,0.013447999999999998
277157,0.01049
277163,0.010183
277169,0.010156
277177,0.010542
277183,0.010211
277213,0.010155
277217,0.01018
277223,0.010211
277231,0.014135
277247,0.010327
277259,0.013379
277261,0.010596
277273,0.010257
277279,0.010107
277297,0.01382
277301,0.014031
277309,0.013192
277331,0.01247
277363,0.011131
277373,0.014717
277411,0.014428
277421,0.014475
277427,0.01438
277429,0.010538
277483,0.01278
277493,0.010527
277499,0.014208000000000004
277513,0.01436
277531,0.010133
277547,0.01365
277549,0.013605
277567,0.010613
277577,0.010371
277579,0.010199
277597,0.010507
277601,0.010975
277603,0.016406
277637,0.01527
277639,0.013618
277643,0.010918
277657,0.017117
277663,0.010747
277687,0.013727
277691,0.012647
277703,0.01494
277741,0.011409
277747,0.012267
277751,0.015243
277757,0.013713
277787,0.012594
277789,0.013068
277793,0.013732
277813,0.011743
277829,0.011453
277847,0.011772
277859,0.011039
277883,0.012975
277889,0.012049
277891,0.011345
277897,0.012572
277903,0.01379
277919,0.01208
277961,0.011114
277993,0.011904
277999,0.012086
278017,0.013726
278029,0.013261000000000002
278041,0.011181
278051,0.011323
278063,0.011196
278071,0.011221
278087,0.012113
278111,0.010554
278119,0.014941
278123,0.010152
278143,0.010216
278147,0.013617
278149,0.013438999999999998
278177,0.010576
278191,0.010235
278207,0.010288
278209,0.010398
278219,0.010218
278227,0.010133
278233,0.010735
278237,0.011227
278261,0.010183
278269,0.013918
278279,0.01076
278321,0.013905
278329,0.013846
278347,0.012946
278353,0.014612
278363,0.011582
278387,0.011186
278393,0.011623
278413,0.011603
278437,0.010986
278459,0.011293
278479,0.015715
278489,0.012106
278491,0.01158
278497,0.013237
278501,0.011517
278503,0.014886000000000003
278543,0.013412
278549,0.012118
278557,0.012384
278561,0.011629
278563,0.010738
278581,0.010862
278591,0.014807
278609,0.015656
278611,0.01622
278617,0.014691999999999997
278623,0.010887
278627,0.010494
278639,0.013263999999999998
278651,0.010572
278671,0.01036
278687,0.014184
278689,0.013952
278701,0.010324
278717,0.010489
278741,0.010545
278743,0.010616
278753,0.01184
278767,0.010519
278801,0.010259
278807,0.013958000000000002
278809,0.010219
278813,0.010664
278819,0.010278
278827,0.010208
278843,0.01384
278849,0.010911
278867,0.012128
278879,0.010483
278881,0.012167
278891,0.012132
278903,0.012918
278909,0.011746
278911,0.011881
278917,0.015207
278947,0.014669
278981,0.010483
279001,0.01294
279007,0.013561000000000002
279023,0.013871
279029,0.010586
279047,0.014304
279073,0.014769
279109,0.010158
279119,0.012615
279121,0.013438
279127,0.010598
279131,0.014025
279137,0.010428
279143,0.010413
279173,0.013054
279179,0.01027
279187,0.015281
279203,0.01025
279211,0.010238
279221,0.013431
279269,0.01366
279311,0.01098
279317,0.013383
279329,0.013473
279337,0.011792
279353,0.012642
279397,0.012968
279407,0.012347
279413,0.014633000000000004
279421,0.014791
279431,0.013088
279443,0.012233
279451,0.013221
279479,0.011796
279481,0.012693
279511,0.01055
279523,0.014087
279541,0.010236
279551,0.013555
279553,0.013277
279557,0.014719
279571,0.014981
279577,0.013193
279583,0.011396
279593,0.014994
279607,0.014381
279613,0.010565
279619,0.010495
279637,0.013204
279641,0.013672
279649,0.012679
279659,0.018998
279679,0.013091
279689,0.010955
279707,0.011614
279709,0.01166
279731,0.014718
279751,0.01279
279761,0.011767
279767,0.015147999999999997
279779,0.01101
279817,0.010974
279823,0.010478
279847,0.010256
279857,0.010408
279863,0.010319
279883,0.011416
279913,0.012426
279919,0.012765
279941,0.01345
279949,0.010697
279967,0.010545
279977,0.014875
279991,0.010632
280001,0.010656
280009,0.013755000000000002
280013,0.010576
280031,0.01033
280037,0.010233
280061,0.010733
280069,0.011319
280097,0.013158
280099,0.012004
280103,0.012581
280121,0.011972
280129,0.010659
280139,0.014591
280183,0.012474
280187,0.01348
280199,0.010153
280207,0.012269
280219,0.010569
280223,0.015426
280229,0.015452
280243,0.011343
280249,0.012231
280253,0.011418
280277,0.010909
280297,0.012573
280303,0.015111
280321,0.016442
280327,0.014529
280337,0.012985
280339,0.015277
280351,0.011225
280373,0.010918
280409,0.01162
280411,0.016774
280451,0.014691
280463,0.010664
280487,0.010423
280499,0.010421
280507,0.010551
280513,0.011168
280537,0.014722
280541,0.011536
280547,0.011601
280549,0.014808000000000003
280561,0.014111000000000004
280583,0.014259
280589,0.014031
280591,0.010582
280597,0.012937
280603,0.012438
280607,0.010597
280613,0.015007
280627,0.014982
280639,0.010219
280673,0.010269
280681,0.011537
280697,0.013547
280699,0.010765
280703,0.01323
280711,0.013752
280717,0.013785
280729,0.012038
280751,0.01073
280759,0.010284
280769,0.010264
280771,0.010468
280811,0.010364
280817,0.010272
280837,0.010454
280843,0.010301
280859,0.010314
280871,0.010577
280879,0.013678999999999998
280883,0.01342
280897,0.010803
280909,0.012664
280913,0.013404
280921,0.010734
280927,0.012489
280933,0.01143
280939,0.011341
280949,0.015046
280957,0.011342
280963,0.011692
280967,0.013137
280979,0.015432
280997,0.015341
281023,0.015772
281033,0.012857
281053,0.010394
281063,0.01084
281069,0.015311000000000003
281081,0.010997
281117,0.011881999999999998
281131,0.012584
281153,0.011991
281159,0.011749
281167,0.010737
281189,0.010262
281191,0.010267
281207,0.013957
281227,0.01381
281233,0.014131
281243,0.010678
281249,0.010655
281251,0.010418
281273,0.014103999999999997
281279,0.010339
281291,0.013141
281297,0.013233000000000002
281317,0.010787
281321,0.015744
281327,0.012737
281339,0.014362
281353,0.011172
281357,0.01044
281363,0.014077
281381,0.010187
281419,0.011409
281423,0.010332
281429,0.010251
281431,0.010492
281509,0.010315
281527,0.014418
281531,0.01067
281539,0.013574
281549,0.014244
281551,0.013837
281557,0.013831
281563,0.010689
281579,0.010347
281581,0.010337
281609,0.010498
281621,0.014608
281623,0.010527
281627,0.010808
281641,0.013393
281647,0.010582
281651,0.014601
281653,0.010547
281663,0.010547
281669,0.013833000000000002
281683,0.012486
281717,0.011764
281719,0.010727
281737,0.010633
281747,0.014883
281761,0.010566
281767,0.010599
281777,0.010977
281783,0.010641
281791,0.010654
281797,0.013028
281803,0.014232
281807,0.013588
281833,0.010737
281837,0.015294
281839,0.010585
281849,0.010635
281857,0.010822
281867,0.013013999999999998
281887,0.010624
281893,0.015322
281921,0.014608
281923,0.013142
281927,0.010607
281933,0.013627
281947,0.011852
281959,0.014385
281971,0.014001
281989,0.010929
281993,0.013824
282001,0.010654
282011,0.010742
282019,0.012692
282053,0.010702
282059,0.0144
282071,0.011968
282089,0.011437
282091,0.013073
282097,0.012347
282101,0.011948
282103,0.011518
282127,0.011488
282143,0.013494
282157,0.012065
282167,0.012397
282221,0.012443
282229,0.014354
282239,0.011507
282241,0.012452
282253,0.012980000000000002
282281,0.011457
282287,0.011143
282299,0.0113
282307,0.01217
282311,0.011199
282313,0.012552
282349,0.013481
282377,0.013598
282383,0.013246
282389,0.011656
282391,0.012093
282407,0.011351
282409,0.012139
282413,0.012405
282427,0.013683
282439,0.013788
282461,0.010693
282481,0.01066
282487,0.010443
282493,0.010313
282559,0.0107
282563,0.010383
282571,0.010345
282577,0.012904
282589,0.013206
282599,0.013664
282617,0.010839
282661,0.010421
282671,0.010852
282677,0.014927
282679,0.010614
282683,0.010722
282691,0.010464
282697,0.014883
282703,0.012771
282707,0.014033000000000002
282713,0.0106
282767,0.01223
282769,0.010922
282773,0.014334
282797,0.010339
282809,0.010321
282827,0.010715
282833,0.012909
282847,0.013766999999999998
282851,0.012164
282869,0.010635
282881,0.010671
282889,0.013763999999999998
282907,0.010317
282911,0.010458
282913,0.014847999999999997
282917,0.012102
282959,0.011591
282973,0.011113
282977,0.010469
282991,0.013391
283001,0.013994
283007,0.013621
283009,0.013707
283027,0.013861000000000002
283051,0.014029
283079,0.010755
283093,0.010747
283097,0.010359
283099,0.010357
283111,0.010668
283117,0.010765
283121,0.014694
283133,0.010833
283139,0.010626
283159,0.01474
283163,0.015301
283181,0.01293
283183,0.011223
283193,0.015293
283207,0.010716
283211,0.010666
283267,0.010835
